run_id,lane,strategy,portfolio_id,portfolio_role,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,average_portfolio_turnover,median_portfolio_turnover,unavailable_window_count,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,average_exposure,median_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,stop_enforced_metric_quality,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes,rolling_metric_quality,rolling_notes
20260601_040922,etf_benchmark,SPY_buy_hold,,,benchmark,benchmark,1.0,1.0,stress,30,all_possible,4853,4853,True,True,0.044508551411498044,0.044508551411498044,0.014218009478672985,0.014218009478672985,0.018957345971563982,0.013805893261899856,0.018957345971563982,3058.9447245792503,3058.788192739165,3035.4926934753294,-114.39092816950324,-1038.4174775258734,0.665567690088605,0.334432309911395,0.010921079744487945,0.02967236760766536,0.009478672985781991,,,0.0,-802.2620828345111,0.008860498660622296,0.00494539460127756,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.7306957958764557,0.19596064246388323,0.14697048184791242,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_buy_hold,,,benchmark,benchmark,1.0,1.0,stress,60,all_possible,4823,4823,True,True,0.16276176653535143,0.1625544267053701,0.05432303545511093,0.05432303545511093,0.041675305826249225,0.032552353307070285,0.041675305826249225,3111.9568894795275,3110.7160467330996,3072.882802915772,-174.92228469779047,-1258.148003720961,0.7234086668048932,0.27659133319510676,0.022392701637984656,0.10885341074020319,0.03607713041675306,,,0.0,-802.2620828345111,0.018867924528301886,0.008708272859216255,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.096913339534935,0.3690534891103319,0.27679011683274896,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,standard,90,all_possible,4793,4793,True,True,0.23805549760066763,0.23805549760066763,0.0986855831420822,0.0986855831420822,0.004590027122887545,0.002712288754433549,0.004590027122887545,3095.5867363347493,3095.5867363347493,3091.2657592857654,-167.57122114804224,-661.4912486768249,0.6755685374504485,0.3217191737951179,0.0025036511579386604,0.1652409764239516,0.06613811808887962,,,0.0,-641.9013683895955,0.001043187982474442,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.1024854144613747,0.31862245444916426,0.2389668408368732,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,standard,180,all_possible,4703,4703,True,True,0.5358281947692962,0.5358281947692962,0.3831596853072507,0.3831596853072507,0.04890495428449926,0.0027641930682543057,0.04890495428449926,3192.1476744786182,3192.1476744786182,3187.164121508026,-249.11839128223073,-743.032223591701,0.6706357644056985,0.3293642355943015,0.0025515628322347436,0.3959174994684244,0.28641292791835,,,0.0,-641.9013683895955,0.00212630236019562,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.2383870393195018,0.6404922482620607,0.48036918619654556,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,standard,30,all_possible,4853,4853,True,True,0.00741809190191634,0.00741809190191634,0.00123634865031939,0.00123634865031939,0.0,0.0,0.0,3023.69960004554,3023.69960004554,3028.5227013875424,-78.96903466612912,-561.003611999457,0.6358953224809396,0.34906243560684114,0.0,0.005151452709664125,0.000618174325159695,,,0.0,-532.811782459773,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.935006019999095,0.07899866681846712,0.05924900011385034,True,True,False,watchlist,paper_forward_eligible_if_candidate_validated,core,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,standard,60,all_possible,4823,4823,True,True,0.09620568111134149,0.09620568111134149,0.016587186398507155,0.016587186398507155,0.0,0.0,0.0,3063.3696282916126,3063.3696282916126,3059.1558153938277,-128.94799603618958,-578.5049525173449,0.6767572050590919,0.3143271822517106,0.0,0.06054323035455111,0.01036699149906697,,,0.0,-533.4585089283496,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.9641749208622415,0.21123209430537523,0.15842407072903142,True,True,False,watchlist,paper_forward_eligible_if_candidate_validated,core,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,stress,90,all_possible,4793,4793,True,True,0.23638639682870854,0.23638639682870854,0.09576465679115377,0.09576465679115377,0.011475067807218861,0.004172751929897768,0.011475067807218861,3090.962480800366,3090.962480800366,3084.4742898321924,-169.58279143539312,-687.7452304026879,0.6655539328186939,0.3317337784268725,0.0014604631754642186,0.16294596286250781,0.06342582933444607,,,0.0,-657.8085205587222,0.00020863759649488838,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.1462420506711464,0.30320826933455314,0.22740620200091485,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,stress,180,all_possible,4703,4703,True,True,0.528173506272592,0.528173506272592,0.37954497129491815,0.37954497129491815,0.05485860089304699,0.0044652349564108015,0.05485860089304699,3180.287552270429,3180.287552270429,3174.0596783076226,-257.0866076441789,-772.4956231342135,0.6521369338719966,0.3478630661280034,0.001488411652136934,0.38805018073570063,0.2813098022538805,,,0.0,-657.8085205587222,0.0006378907080586859,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.287492705223689,0.6009585075680964,0.45071888067607235,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,stress,30,all_possible,4853,4853,True,True,0.007212033793529775,0.007212033793529775,0.00123634865031939,0.00123634865031939,0.0,0.0,0.0,3020.654643521403,3020.654643521403,3025.287142600189,-79.44640253979878,-573.8314854051082,0.6173500927261488,0.367607665361632,0.0,0.005151452709664125,0.000618174325159695,,,0.0,-546.5248512701041,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.9563858090085137,0.06884881173801052,0.0516366088035079,True,True,False,watchlist,paper_forward_eligible_if_candidate_validated,core,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,SPY_200d_trend_model,,,benchmark,benchmark,1.0,1.0,stress,60,all_possible,4823,4823,True,True,0.09288824383164006,0.09288824383164006,0.016172506738544475,0.016172506738544475,0.0,0.0,0.0,3060.2061161286124,3060.2061161286124,3054.0551449772406,-130.04277691704874,-591.7316642831893,0.6649388347501555,0.3261455525606469,0.0,0.05909185154468173,0.010159651669085631,,,0.0,-549.7945570797779,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.9862194404719822,0.20068705376204132,0.150515290321531,True,True,False,watchlist,paper_forward_eligible_if_candidate_validated,core,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,standard,90,all_possible,4793,4793,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.4623768570827,3000.4623768570827,3012.4618000339447,-2.1553560726774776,-24.674171298818692,0.5090757354475276,0.4882119757980388,0.0,0.0,0.0,,,0.0,-14.342627892100154,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.001541256190275817,0.001155942142706863,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,standard,180,all_possible,4703,4703,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.4919525787805,3002.4919525787805,3026.1675489342347,-2.626019506024477,-24.674171298818692,0.5532638741229002,0.4467361258770997,0.0,0.0,0.0,,,0.0,-12.127978936356612,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.008306508595934852,0.00622988144695114,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,standard,30,all_possible,4853,4853,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.4139832851906,2999.4139832851906,3003.069809939336,-1.8281577912484863,-24.674171298818692,0.4483824438491655,0.5365753142386153,0.0,0.0,0.0,,,0.0,-13.175339994850674,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,standard,60,all_possible,4823,4823,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.813829670762,2999.813829670762,3007.7657306004758,-2.1536499702683614,-24.674171298818692,0.4849678623263529,0.5061165249844495,0.0,0.0,0.0,,,0.0,-13.43056890810567,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,stress,90,all_possible,4793,4793,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.9666284532236,2998.9666284532236,3010.9589631390636,-3.653743792343903,-26.168074458362753,0.4708950552889631,0.5263926559566033,0.0,0.0,0.0,,,0.0,-15.841718492021755,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,stress,180,all_possible,4703,4703,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.990610833492,3000.990610833492,3024.653783376085,-3.9826774230677984,-26.168074458362753,0.5194556665957899,0.4805443334042101,0.0,0.0,0.0,,,0.0,-13.628181505609064,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0033020361116405184,0.0024765270837303886,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,stress,30,all_possible,4853,4853,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.91254373398,2997.91254373398,3001.590176598447,-3.327190113684992,-26.168074458362753,0.40201936946218836,0.5829383886255924,0.0,0.0,0.0,,,0.0,-14.675016686909657,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,etf_benchmark,BIL_cash_proxy,,,benchmark,benchmark,1.0,1.0,stress,60,all_possible,4823,4823,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.313189261706,2998.313189261706,3006.274553104145,-3.652923832286433,-26.168074458362753,0.4466099937798051,0.5444743935309974,0.0,0.0,0.0,,,0.0,-14.930117450408488,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_100_v1,portfolio_spy200d_100_v1,baseline_candidate,diversified_portfolio_diagnostic,tier3_candidate_validation,1.0,1.0,standard,90,all_possible,4793,4793,True,True,0.23784686000417274,0.23784686000417274,0.09847694554558732,0.09847694554558732,0.004590027122887545,0.002712288754433549,0.004590027122887545,3095.58673633475,3095.58673633475,3091.167471004338,-167.5712211480427,-661.4912486768249,0.6745253494679742,0.32547465053202584,0.0025036511579386604,0.1652409764239516,0.06572084289588984,1.0,1.0,0.0,-641.9013683895946,0.001043187982474442,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.1024854144613747,0.31862245444916726,0.23896684083687547,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,leverage_or_exposure_diagnostic;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation.",exact_portfolio_all_possible,Fixed monthly rebalance portfolio diagnostic; no weight optimization.
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_100_v1,portfolio_spy200d_100_v1,baseline_candidate,diversified_portfolio_diagnostic,tier3_candidate_validation,1.0,1.0,standard,180,all_possible,4703,4703,True,True,0.5358281947692962,0.5358281947692962,0.3831596853072507,0.3831596853072507,0.04890495428449926,0.0027641930682543057,0.04890495428449926,3192.1476744786182,3192.1476744786182,3187.062589430852,-249.118391282228,-743.0322235917001,0.6704231341696789,0.3295768658303211,0.0025515628322347436,0.39570486923240483,0.28641292791835,1.0,1.0,0.0,-641.9013683895946,0.00212630236019562,0.0,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.2383870393195002,0.6404922482620607,0.48036918619654556,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,leverage_or_exposure_diagnostic;project_stop_hit,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation.",exact_portfolio_all_possible,Fixed monthly rebalance portfolio diagnostic; no weight optimization.
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_100_v1,portfolio_spy200d_100_v1,baseline_candidate,diversified_portfolio_diagnostic,tier3_candidate_validation,1.0,1.0,standard,30,all_possible,4853,4853,True,True,0.00741809190191634,0.00741809190191634,0.00123634865031939,0.00123634865031939,0.0,0.0,0.0,3023.69960004554,3023.69960004554,3028.4264296921806,-78.96903466612957,-561.003611999457,0.63527714815578,0.3647228518442201,0.0,0.005151452709664125,0.000618174325159695,1.0,1.0,0.0,-532.811782459773,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.935006019999095,0.07899866681846712,0.05924900011385034,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,leverage_or_exposure_diagnostic,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation.",exact_portfolio_all_possible,Fixed monthly rebalance portfolio diagnostic; no weight optimization.
20260601_040922,diversified_portfolio_challenge,portfolio_spy200d_100_v1,portfolio_spy200d_100_v1,baseline_candidate,diversified_portfolio_diagnostic,tier3_candidate_validation,1.0,1.0,standard,60,all_possible,4823,4823,True,True,0.09620568111134149,0.09620568111134149,0.016587186398507155,0.016587186398507155,0.0,0.0,0.0,3063.369628291614,3063.369628291614,3059.059571669237,-128.94799603618958,-578.5049525173449,0.6759278457391665,0.3240721542608335,0.0,0.06054323035455111,0.01036699149906697,1.0,1.0,0.0,-533.4585089283491,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.9641749208622415,0.2112320943053798,0.15842407072903483,True,True,False,diagnostic_only,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,leverage_or_exposure_diagnostic,"Fixed predeclared monthly rebalanced diversified portfolio diagnostic. No weight optimization, leverage, shorting, margin, broker integration, or real-money recommendation.",exact_portfolio_all_possible,Fixed monthly rebalance portfolio diagnostic; no weight optimization.
