lane,strategy,role,leverage_multiplier,exposure_multiplier,standard_or_stress,unconditional_final_equity,stop_enforced_final_equity,stop_enforced_penalty,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,equity_at_first_project_stop,stop_overshoot_dollars,stop_overshoot_pct,target_300_before_stop,target_400_before_stop,max_drawdown_dollars,max_drawdown_pct,stop_enforced_metric_quality,stop_enforced_metric_source,stop_enforced_metric_notes,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,result_interpretation
independent_family_challenge,A_ETF_sector_momentum,ETF momentum family reference,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,Exact daily family return stream unavailable in compact challenge layer; not approximated from summary metrics.,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,satellite,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,current_no_cash_proxy_alpha_AB,custom ETF strategy family control,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,Exact daily family return stream unavailable in compact challenge layer; not approximated from summary metrics.,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,incomplete_evidence,paper_forward_eligible_if_candidate_validated,defensive_benchmark,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_individual_stock_momentum_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,Gate 1A continue_defer; no survivorship-free data/delisting treatment.,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_options_directional_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"No option-chain, bid/ask, IV, Greeks, assignment/exercise, margin, or spread-fill model.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_options_premium_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"No option-chain, margin, assignment, tail-risk, or realistic fill model.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_futures_trend_following_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"No continuous contract, roll, margin, leverage, or gap model.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_forex_momentum_carry_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"No spread, financing, leverage, or broker execution model.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_intraday_orb_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"Current daily bars cannot model intraday fills, spreads, queue, or stop behavior.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_volatility_products_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,"No product mechanics, decay, roll-yield, path-dependency, or event-risk model.",balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
independent_family_challenge,family_event_news_momentum_v1,blocked_research_family,1.0,1.0,standard,,,,,,,,,,,,,,,,unavailable,not_run,No point-in-time event timestamps or reliable historical event data.,balanced_speculative_research_v1,normal,0.0,0.0,0.0,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,stop_enforced_metric_quality_unavailable;final_validation_completed_false,Stop-enforced result is more relevant than final-date recovery.
