trade_id,strategy,strategy_version,symbol,correlation_cluster,signal_date,entry_date,entry_signal_date,exit_date,regime_at_signal,regime_at_entry,spy_close_at_signal,spy_200sma_at_signal,spy_above_200sma_at_signal,realized_vol_20_at_signal,volatility_regime_at_signal,entry_rule_name,entry_reason_code,entry_reason_text,signal_values_json,project_equity_at_signal,project_equity_at_entry,high_water_mark_at_entry,drawdown_at_entry,total_open_risk_before_entry,total_open_risk_after_entry,cluster_open_risk_before_entry,cluster_open_risk_after_entry,strategy_pnl_before_entry,strategy_loss_budget_remaining_before_entry,strategy_status_at_entry,entry_price,stop_price_initial,stop_price_final,exit_price,stop_price,target_price,shares,notional_value,intended_risk_amount,actual_risk_amount,risk_amount,risk_utilization_pct,stop_distance,stop_distance_pct,pnl,r_multiple,slippage_paid_estimate,fees_paid_estimate,exit_reason,exit_reason_text,stop_hit,target_hit,same_bar_stop_target,gap_through_stop,final_mark_to_market,holding_days,market_regime_at_entry,valid_trade,auto_outcome_class,manual_review_class,rule_followed,notes
12,C_swing_trend_pullback,v1_fixed_rules,SHY,bond,2008-02-21,2008-02-22,2008-02-21,2008-02-26,bear_normal_volatility,bear_normal_volatility,96.25456237792967,104.61737689971923,False,0.023236261381970248,normal_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 0.165146, ""bollinger_lower"": 62.261598, ""breakout_level"": 62.785408, ""close"": 62.725502, ""ema_10"": 62.653077, ""momentum_126"": 0.052998, ""momentum_63"": 0.02712, ""pullback_days"": 4.0, ""realized_vol_20"": 0.023236, ""rsi_2"": 69.693558, ""sma_100"": 61.241982, ""sma_200"": 60.017675, ""sma_50"": 61.980679, ""volume"": 588900.0, ""volume_sma_20"": 1325085.0}",3100.8180180751874,3102.734368148725,3100.8180180751874,1.9163500735376147,35.818783805089055,40.72242218916548,0.0,4.903638384076426,104.21217045593264,254.21217045593264,active,62.69687136265346,62.44915213463037,62.44915213463037,62.52938323994985,62.44915213463037,63.19230981869965,19.795146397030113,1241.09374725949,45.0,4.903638384076426,4.903638384076426,0.10896974186836501,0.24771922802309376,0.003951062032907949,-3.3154519086816947,-0.6761208003118571,1.2394360213051492,0.0,ema10_loss_exit,ema10 loss exit,False,False,False,False,False,2,bear_normal_volatility,True,valid_loss,,True,pullback_days=4
11,C_swing_trend_pullback,v1_fixed_rules,GLD,commodity_alternative,2008-02-06,2008-02-07,2008-02-06,2008-02-27,bear_high_volatility,bear_high_volatility,95.01203155517578,105.06575366973877,False,0.2079212529281937,high_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 1.7445, ""bollinger_lower"": 85.622799, ""breakout_level"": 92.059998, ""close"": 88.949997, ""ema_10"": 89.318586, ""momentum_126"": 0.337996, ""momentum_63"": 0.11536, ""pullback_days"": 4.0, ""realized_vol_20"": 0.207921, ""rsi_2"": 47.211862, ""sma_100"": 79.8759, ""sma_200"": 72.98705, ""sma_50"": 83.955799, ""volume"": 8787200.0, ""volume_sma_20"": 12924250.0}",3059.163416329121,3045.4518996083048,3061.335997365702,-15.884097757397285,18.370699915743785,54.18948372083284,0.0,35.818783805089055,46.929701915512375,196.92970191551237,active,88.9944719467163,86.37772256469727,86.37772256469727,94.18085672539901,86.37772256469727,94.22797071075438,13.688274487124142,1218.180759843322,45.0,35.818783805089055,35.818783805089055,0.7959729734464235,2.6167493820190373,0.029403504788317242,70.9926584464515,1.9819952244264927,1.2536770890665478,0.0,target_hit,target hit,False,True,False,False,False,13,bear_high_volatility,True,valid_win,,True,pullback_days=4
14,C_swing_trend_pullback,v1_fixed_rules,XLB,equity_index,2008-03-03,2008-03-04,2008-03-03,2008-03-05,bear_normal_volatility,bear_normal_volatility,95.33341217041016,104.30916053771972,False,0.25623117381052346,normal_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 0.409743, ""bollinger_lower"": 13.003178, ""breakout_level"": 14.316569, ""close"": 14.006436, ""ema_10"": 13.982626, ""momentum_126"": 0.086016, ""momentum_63"": 0.016606, ""pullback_days"": 3.0, ""realized_vol_20"": 0.256231, ""rsi_2"": 33.332871, ""sma_100"": 13.779728, ""sma_200"": 13.601144, ""sma_50"": 13.61084, ""volume"": 25723400.0, ""volume_sma_20"": 26069910.0}",3110.3557319129395,3110.3557319129395,3110.3557319129395,0.0,2.6191148093489343,47.619114809348936,0.0,45.0,111.72219083916049,261.7221908391605,active,13.817827594221697,13.203212658012081,13.203212658012081,13.615330550800211,13.203212658012081,15.04705746664093,73.21657406752743,1011.6939975046573,45.0,45.0,45.0,1.0,0.614614936209616,0.04447985271336242,-14.826139778124556,-0.32946977284721235,1.004280927615595,0.0,ema10_loss_exit,ema10 loss exit,False,False,False,False,False,1,bear_normal_volatility,True,valid_loss,,True,pullback_days=3
13,E_breakout_vcb,v1_fixed_rules,BIL,bond,2008-02-27,2008-02-28,2008-02-27,2008-03-18,bear_normal_volatility,bear_normal_volatility,98.70396423339844,104.45937446594239,False,0.00643356578731263,normal_volatility,volatility_contraction_breakout,volume_confirmed_breakout,Breakout and volume/volatility filters were satisfied.,"{""atr_20"": 0.102744, ""bollinger_lower"": 73.025973, ""breakout_level"": 73.153778, ""close"": 73.16967, ""ema_10"": 73.121009, ""momentum_126"": 0.019392, ""momentum_63"": 0.008382, ""realized_vol_20"": 0.006434, ""rsi_2"": 100.0, ""sma_100"": 72.686319, ""sma_50"": 72.938033, ""volume"": 84550.0, ""volume_sma_20"": 37080.0}",3110.2443885319526,3110.2443885319526,3110.2443885319526,0.0,0.0,2.6191148093489343,0.0,2.6191148093489343,0.0,80.0,active,73.20625494003295,73.05213876578843,73.14707268009087,73.47773004487773,73.14707268009087,73.51448728852199,16.99441880249012,1244.0977554127812,30.0,2.6191148093489343,2.6191148093489343,0.0873038269782978,0.15411617424452118,0.002105232324352144,4.613561626182145,1.761496521540037,1.2464045362258722,0.0,target_hit,target hit,False,True,False,False,False,13,bear_normal_volatility,True,valid_win,,True,volume-confirmed breakout
16,C_swing_trend_pullback,v1_fixed_rules,GLD,commodity_alternative,2008-03-11,2008-03-12,2008-03-11,2008-03-19,bear_normal_volatility,bear_normal_volatility,94.6906967163086,103.9120751953125,False,0.21199556835630273,normal_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 1.775, ""bollinger_lower"": 88.445351, ""breakout_level"": 97.720001, ""close"": 95.989998, ""ema_10"": 95.638005, ""momentum_126"": 0.37877, ""momentum_63"": 0.221247, ""pullback_days"": 3.0, ""realized_vol_20"": 0.211996, ""rsi_2"": 35.293854, ""sma_100"": 84.6272, ""sma_200"": 76.07155, ""sma_50"": 90.4248, ""volume"": 14343300.0, ""volume_sma_20"": 11258525.0}",3087.4091881513787,3101.8605772855917,3110.3557319129395,-8.495154627347802,21.522891776296127,38.41353461656942,0.0,16.89064284027329,102.6846804542841,252.6846804542841,active,96.6282918319702,93.96579125976561,93.96579125976561,95.60217652511596,93.96579125976561,101.95329297637939,6.343902050803155,613.0004187184416,45.0,16.89064284027329,16.89064284027329,0.3753476186727398,2.6625005722045927,0.02755404780242306,-6.509574999513103,-0.3853953375884525,0.6097456312186851,0.0,ema10_loss_exit,ema10 loss exit,False,False,False,False,False,5,bear_normal_volatility,True,valid_loss,,True,pullback_days=3
17,C_swing_trend_pullback,v1_fixed_rules,BIL,bond,2008-03-26,2008-03-27,2008-03-26,2008-03-31,bear_high_volatility,bear_high_volatility,95.5900421142578,103.26820625305176,False,0.008099866661271542,high_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 0.119712, ""bollinger_lower"": 73.119508, ""breakout_level"": 73.404327, ""close"": 73.324516, ""ema_10"": 73.311354, ""momentum_126"": 0.016732, ""momentum_63"": 0.007239, ""pullback_days"": 3.0, ""realized_vol_20"": 0.0081, ""rsi_2"": 50.0, ""sma_100"": 72.881308, ""sma_200"": 72.32439, ""sma_50"": 73.122805, ""volume"": 9800.0, ""volume_sma_20"": 56232.5}",3099.855940280603,3098.2199069579165,3131.6123606970536,-33.39245373913718,19.02637505199966,22.059809670985462,19.02637505199966,22.059809670985462,95.08414763894207,245.08414763894206,active,73.36113936364212,73.1815715581628,73.1815715581628,73.30382250554777,73.1815715581628,73.72027497460077,16.892975947935717,1239.2879627831667,45.0,3.0334346189858,3.0334346189858,0.06740965819968445,0.17956780547932283,0.0024477237817862583,-0.9682523051991507,-0.319193398512369,1.2388038366305671,0.0,ema10_loss_exit,ema10 loss exit,False,False,False,False,False,2,bear_high_volatility,True,valid_loss,,True,pullback_days=3
15,C_swing_trend_pullback,v1_fixed_rules,IEF,bond,2008-03-06,2008-03-07,2008-03-06,2008-04-03,bear_normal_volatility,bear_normal_volatility,93.59095001220705,104.1231819152832,False,0.10524999309403053,normal_volatility,swing_trend_pullback,pullback_reclaim,Uptrend pullback reclaimed the short trigger.,"{""atr_20"": 0.45014, ""bollinger_lower"": 56.451819, ""breakout_level"": 58.327194, ""close"": 58.172497, ""ema_10"": 57.730026, ""momentum_126"": 0.094298, ""momentum_63"": 0.039061, ""pullback_days"": 3.0, ""realized_vol_20"": 0.10525, ""rsi_2"": 64.864476, ""sma_100"": 55.843, ""sma_200"": 53.741283, ""sma_50"": 57.068458, ""volume"": 292600.0, ""volume_sma_20"": 341795.0}",3095.800186556513,3095.800186556513,3110.3557319129395,-14.555545356426592,2.5978669731629713,21.624242025162633,2.5978669731629713,21.624242025162633,96.89605106103593,246.89605106103593,active,58.54987403289946,57.65027474074005,57.65027474074005,58.57402885288832,57.65027474074005,60.349072617218276,21.149833284471068,1238.3200746226053,45.0,19.02637505199966,19.02637505199966,0.4228083344888814,0.899599292159408,0.015364666568777224,0.510870415780764,0.02685064361364367,1.2385755098304956,0.0,ema10_loss_exit,ema10 loss exit,False,False,False,False,False,18,bear_normal_volatility,True,valid_win,,True,pullback_days=3
18,D_mean_reversion,v1_fixed_rules,GLD,commodity_alternative,2008-04-01,2008-04-02,2008-04-01,2008-04-04,sideways_high_volatility,sideways_high_volatility,98.0372085571289,103.04834690093995,False,0.31146297314143145,high_volatility,mean_reversion_trend_filter,oversold_in_uptrend,Oversold ETF signal appeared while trend filter allowed long exposure.,"{""atr_20"": 2.32, ""bollinger_lower"": 87.902492, ""breakout_level"": 99.169998, ""close"": 86.860001, ""ema_10"": 91.829939, ""momentum_126"": 0.181608, ""momentum_63"": 0.046506, ""realized_vol_20"": 0.311463, ""rsi_2"": 0.0, ""sma_100"": 86.9777, ""sma_200"": 78.06395, ""sma_50"": 92.5296, ""volume"": 23673200.0, ""volume_sma_20"": 16929695.0}",3093.4114379600815,3089.3068322153476,3131.6123606970536,-42.305528481706006,19.02637505199966,49.026375051999665,0.0,30.0,-1.4778023072075612,58.52219769279244,active,87.32363877868652,83.8436386642456,83.8436386642456,89.43526335525513,83.8436386642456,,8.620689371678289,752.7899647156969,30.0,30.0,30.0,1.0,3.4800001144409123,0.03985175335238426,18.203659544199734,0.6067886514733245,0.7618917944877968,0.0,mean_reversion_exit,mean reversion exit,False,False,False,False,False,2,sideways_high_volatility,True,valid_win,,True,mean reversion setup
19,D_mean_reversion,v1_fixed_rules,SHY,bond,2008-04-01,2008-04-02,2008-04-01,2008-04-07,sideways_high_volatility,sideways_high_volatility,98.0372085571289,103.04834690093995,False,0.03853941414543426,high_volatility,mean_reversion_trend_filter,oversold_in_uptrend,Oversold ETF signal appeared while trend filter allowed long exposure.,"{""atr_20"": 0.205156, ""bollinger_lower"": 62.917283, ""breakout_level"": 63.455379, ""close"": 63.023914, ""ema_10"": 63.152389, ""momentum_126"": 0.052459, ""momentum_63"": 0.027556, ""realized_vol_20"": 0.038539, ""rsi_2"": 6.175196, ""sma_100"": 62.055113, ""sma_200"": 60.685248, ""sma_50"": 62.834263, ""volume"": 2527500.0, ""volume_sma_20"": 931655.0}",3093.4114379600815,3106.08577877029,3131.6123606970536,-25.52658192676381,49.026375051999665,54.40440454666059,19.02637505199966,24.404404546660587,15.30114424773462,75.30114424773461,active,63.025340562667246,62.71760620869997,62.71760620869997,62.90967301562507,62.71760620869997,,17.476207726982608,1101.4439437369956,30.0,5.3780294946609235,5.3780294946609235,0.17926764982203078,0.3077343539672768,0.004882708307800271,-2.0214300793796505,-0.37586816535432527,1.1004332286973058,0.0,mean_reversion_exit,mean reversion exit,False,False,False,False,False,3,sideways_high_volatility,True,valid_loss,,True,mean reversion setup
20,D_mean_reversion,v1_fixed_rules,BIL,bond,2008-04-03,2008-04-04,2008-04-03,2008-04-07,sideways_high_volatility,sideways_high_volatility,98.34577178955078,102.94904075622559,False,0.0097997468009674,high_volatility,mean_reversion_trend_filter,oversold_in_uptrend,Oversold ETF signal appeared while trend filter allowed long exposure.,"{""atr_20"": 0.118154, ""bollinger_lower"": 73.189155, ""breakout_level"": 73.404327, ""close"": 73.308434, ""ema_10"": 73.313636, ""momentum_126"": 0.017171, ""momentum_63"": 0.006381, ""realized_vol_20"": 0.0098, ""rsi_2"": 0.0, ""sma_100"": 72.936103, ""sma_200"": 72.390152, ""sma_50"": 73.176689, ""volume"": 23600.0, ""volume_sma_20"": 46162.5}",3109.402930689895,3111.5055871384075,3131.6123606970536,-20.106773558646182,5.3780294946609235,8.384177546140343,5.3780294946609235,8.384177546140343,16.962931340121006,76.962931340121,active,73.37710906219482,73.19987777716813,73.19987777716813,73.30374156624832,73.19987777716813,,16.961723496089657,1244.6022348553631,30.0,3.006148051479419,3.006148051479419,0.10020493504931396,0.17723128502669283,0.0024153484280291103,-1.2444391798449976,-0.41396470118381906,1.2439800152654406,0.0,mean_reversion_exit,mean reversion exit,False,False,False,False,False,1,sideways_high_volatility,True,valid_loss,,True,mean reversion setup
