strategy,slippage_label,horizon,start_date,end_date,credibility_tier,final_validation,candidate_validation,paper_forward_ready,sampled_results_are_final,rolling_method,possible_window_count,final_equity,total_return,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,number_of_rebalances,target_300_hit,target_300_before_stop,target_300_first_date,time_to_target_300_days,target_400_hit,target_400_before_stop,target_400_first_date,time_to_target_400_days,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date
crypto_buy_hold_equal_weight,standard,30,2018-11-11,2018-12-10,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2520.7286632060295,-0.15975711226465683,3143.1310303894893,2512.2637199070914,-630.8673104823979,-0.20071301653759638,1,False,False,,,False,False,,,False,True,True,2018-12-06
crypto_buy_hold_equal_weight,standard,30,2018-11-12,2018-12-11,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2454.9669914857573,-0.18167766950474762,3143.1310303894893,2454.9669914857573,-688.164038903732,-0.21894220516109264,1,False,False,,,False,False,,,False,True,True,2018-12-06
crypto_buy_hold_equal_weight,standard,30,2018-11-13,2018-12-12,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2500.062617626465,-0.16664579412451164,3143.1310303894893,2454.9669914857573,-688.164038903732,-0.21894220516109264,1,False,False,,,False,False,,,False,True,True,2018-12-06
crypto_buy_hold_equal_weight,standard,30,2018-11-22,2018-12-21,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2906.4572302061165,-0.031180923264627847,3143.1310303894893,2325.4909506319154,-817.6400797575739,-0.2601355374154586,1,False,False,,,False,False,,,True,True,True,2018-12-06
crypto_buy_hold_equal_weight,standard,30,2018-11-30,2018-12-29,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3244.133686512008,0.08137789550400254,3372.5481659405923,2325.4909506319154,-817.6400797575739,-0.2601355374154586,1,True,False,2018-12-24,24,False,False,,,True,True,True,2018-12-06
crypto_buy_hold_equal_weight,standard,30,2019-01-06,2019-02-04,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3008.3957526902377,0.002798584230079282,3071.6428907890127,3000.0,-65.73789227197904,-0.021401541327967635,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-01-07,2019-02-05,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3006.253554811394,0.0020845182704647414,3071.6428907890127,3000.0,-65.73789227197904,-0.021401541327967635,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-02-13,2019-03-14,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2991.261397545071,-0.0029128674849764336,3053.427822894518,2861.97084523443,-138.02915476557018,-0.04600971825519006,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-02-22,2019-03-23,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3084.7592877088778,0.028253095902959213,3135.635479865754,2861.97084523443,-138.02915476557018,-0.04600971825519006,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-22,2019-04-20,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3789.1546741765646,0.26305155805885483,3840.9535285819843,3000.0,-281.3626214306819,-0.07325332611731865,1,True,True,2019-04-02,11,True,True,2019-04-02,11,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-26,2019-04-24,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3746.2833167199324,0.24876110557331077,3846.445618587935,3000.0,-281.3626214306819,-0.07325332611731865,1,True,True,2019-04-02,7,True,True,2019-04-02,7,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-27,2019-04-25,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3530.7055750790905,0.17690185835969685,3846.445618587935,3000.0,-315.74004350884434,-0.08208618418600062,1,True,True,2019-04-02,6,True,True,2019-04-02,6,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-28,2019-04-26,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3575.6013441729124,0.19186711472430407,3846.445618587935,3000.0,-315.74004350884434,-0.08208618418600062,1,True,True,2019-04-02,5,True,True,2019-04-02,5,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-29,2019-04-27,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3595.7310810431854,0.19857702701439517,3846.445618587935,3000.0,-315.74004350884434,-0.08208618418600062,1,True,True,2019-04-02,4,True,True,2019-04-02,4,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-30,2019-04-28,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3588.5459408821253,0.19618198029404166,3846.445618587935,3000.0,-315.74004350884434,-0.08208618418600062,1,True,True,2019-04-02,3,True,True,2019-04-02,3,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-03-31,2019-04-29,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3551.8417552541596,0.1839472517513865,3846.445618587935,3000.0,-315.74004350884434,-0.08208618418600062,1,True,True,2019-04-02,2,True,True,2019-04-02,2,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-04-01,2019-04-30,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3000.0,0.0,3000.0,3000.0,0.0,0.0,0,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-04-28,2019-05-27,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,5013.745433288934,0.6712484777629779,5013.745433288934,2999.1034413811153,-441.732018666914,-0.09467980730481713,1,True,True,2019-05-09,11,True,True,2019-05-11,13,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-05-20,2019-06-18,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3068.6317732178013,0.022877257739267076,3162.7134119824586,2646.491522490252,-391.71682707135733,-0.12893020556930507,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-06-04,2019-07-03,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3220.3522424883536,0.07345074749611791,3220.3522424883536,2979.7456550547654,-20.254344945234607,-0.006751448315078202,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-07-10,2019-08-08,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3283.3259486411102,0.09444198288036998,3356.8065556839483,3000.0,-105.2798574960857,-0.031363099347449575,1,True,True,2019-08-05,26,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-07-11,2019-08-09,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3191.4623325036127,0.0638207775012043,3356.8065556839483,3000.0,-165.34422318033558,-0.049256404990143,1,True,True,2019-08-05,25,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-08-17,2019-09-15,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3260.9579486640873,0.08698598288802906,3260.9579486640873,3000.0,-126.40185030961538,-0.039357008681791296,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-08-30,2019-09-28,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2796.911993102085,-0.06769600229930495,3510.5328478961164,2711.901300450931,-798.6315474451853,-0.22749581959439863,1,True,True,2019-09-16,17,True,True,2019-09-17,18,False,True,True,2019-09-24
crypto_buy_hold_equal_weight,standard,30,2019-09-23,2019-10-22,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2895.9897581800246,-0.03467008060665844,3163.452393305298,2884.8965726917454,-278.55582061355244,-0.08805437413980063,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-10-03,2019-11-01,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3007.0550717361,0.002351690578699994,3007.0550717361,3000.0,0.0,0.0,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-10-30,2019-11-28,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2453.0069408497225,-0.18233101971675914,3085.48537990031,2312.839056426142,-772.6463234741677,-0.25041321813008605,1,False,False,,,False,False,,,True,True,True,2019-11-22
crypto_buy_hold_equal_weight,standard,30,2019-12-01,2019-12-30,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3000.0,0.0,3000.0,3000.0,0.0,0.0,0,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2019-12-06,2020-01-04,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3105.3235443918397,0.035107848130613295,3105.3235443918397,2928.1920659661505,-83.96425251856954,-0.027875131182039107,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-01-12,2020-02-10,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3429.4927303764434,0.1431642434588145,3513.5095840987015,3000.0,-84.01685372225802,-0.023912515879420986,1,True,True,2020-02-06,25,True,True,2020-02-07,26,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-01-16,2020-02-14,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3962.719070561919,0.32090635685397295,3962.719070561919,3000.0,-84.01685372225802,-0.023912515879420986,1,True,True,2020-02-06,21,True,True,2020-02-07,22,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-02-08,2020-03-08,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2783.7509162373267,-0.07208302792089105,3250.337656908921,2783.7509162373267,-466.58674067159427,-0.14355023690533106,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-02-19,2020-03-19,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,2010.8189286811048,-0.32972702377296503,3250.337656908921,1628.4006683182292,-1621.9369885906917,-0.4990056910373914,1,False,False,,,False,False,,,True,True,True,2020-03-12
crypto_buy_hold_equal_weight,standard,30,2020-03-12,2020-04-10,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3374.496734156475,0.12483224471882504,3640.9309861157844,3000.0,-266.4342519593092,-0.07317750679024719,1,True,True,2020-04-06,25,True,True,2020-04-06,25,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-13,2020-04-11,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3370.829254087908,0.12360975136263597,3640.9309861157844,3000.0,-270.10173202787655,-0.07418479862921716,1,True,True,2020-04-06,24,True,True,2020-04-06,24,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-14,2020-04-12,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3429.5259570304625,0.14317531901015412,3640.9309861157844,3000.0,-270.10173202787655,-0.07418479862921716,1,True,True,2020-04-06,23,True,True,2020-04-06,23,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-15,2020-04-13,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3346.771702323178,0.11559056744105933,3640.9309861157844,3000.0,-294.1592837926064,-0.0807923261699671,1,True,True,2020-04-06,22,True,True,2020-04-06,22,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-16,2020-04-14,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3360.233861126743,0.12007795370891428,3640.9309861157844,3000.0,-294.1592837926064,-0.0807923261699671,1,True,True,2020-04-06,21,True,True,2020-04-06,21,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-17,2020-04-15,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3265.1039954572543,0.0883679984857515,3640.9309861157844,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,20,True,True,2020-04-06,20,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-18,2020-04-16,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3582.754625159196,0.19425154171973213,3640.9309861157844,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,19,True,True,2020-04-06,19,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-19,2020-04-17,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3572.166097222249,0.19072203240741636,3640.9309861157844,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,18,True,True,2020-04-06,18,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-20,2020-04-18,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3771.7672244812047,0.25725574149373487,3771.7672244812047,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,17,True,True,2020-04-06,17,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-21,2020-04-19,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3700.5700925810447,0.23352336419368158,3771.7672244812047,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,16,True,True,2020-04-06,16,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-22,2020-04-20,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3526.510661051028,0.17550355368367598,3771.7672244812047,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,15,True,True,2020-04-06,15,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-23,2020-04-21,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3530.6000497862005,0.1768666832620669,3771.7672244812047,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,14,True,True,2020-04-06,14,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-24,2020-04-22,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3692.161843177578,0.230720614392526,3771.7672244812047,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,13,True,True,2020-04-06,13,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-25,2020-04-23,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3797.7815014430444,0.2659271671476815,3797.7815014430444,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,12,True,True,2020-04-06,12,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-26,2020-04-24,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3871.9398765316564,0.2906466255105522,3871.9398765316564,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,11,True,True,2020-04-06,11,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-27,2020-04-25,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3941.0504947563463,0.3136834982521155,3941.0504947563463,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,10,True,True,2020-04-06,10,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-28,2020-04-26,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3987.8306102948636,0.32927687009828777,3987.8306102948636,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,9,True,True,2020-04-06,9,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-29,2020-04-27,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,4016.9405211899807,0.33898017372999356,4016.9405211899807,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,8,True,True,2020-04-06,8,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-30,2020-04-28,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,4032.017875881411,0.3440059586271369,4032.017875881411,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,7,True,True,2020-04-06,7,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-03-31,2020-04-29,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,4477.199225524097,0.4923997418413655,4477.199225524097,3000.0,-375.8269906585301,-0.10322277244245973,1,True,True,2020-04-06,6,True,True,2020-04-06,6,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-01,2020-04-30,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3000.0,0.0,3000.0,3000.0,0.0,0.0,0,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-02,2020-05-01,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3080.5347181876296,0.026844906062543084,3080.5347181876296,3000.0,0.0,0.0,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-03,2020-05-02,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3110.004692443665,0.03666823081455495,3110.004692443665,3000.0,0.0,0.0,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-04,2020-05-03,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3062.520729797746,0.02084024326591538,3110.004692443665,3000.0,-47.48396264591929,-0.015268132154684658,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-05,2020-05-04,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3045.104311425754,0.015034770475251369,3110.004692443665,3000.0,-64.90038101791106,-0.02086825822983438,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-06,2020-05-05,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3050.3135677289138,0.016771189242971163,3110.004692443665,3000.0,-64.90038101791106,-0.02086825822983438,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-07,2020-05-06,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3075.270434163245,0.025090144721081842,3110.004692443665,3000.0,-64.90038101791106,-0.02086825822983438,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-08,2020-05-07,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3250.5793396698596,0.0835264465566199,3250.5793396698596,3000.0,-64.90038101791106,-0.02086825822983438,1,False,False,,,False,False,,,False,False,False,
crypto_buy_hold_equal_weight,standard,30,2020-04-09,2020-05-08,Tier 1 exploratory screen,False,False,False,False,deterministic_stratified_sample,3043,3238.1772308193767,0.0793924102731256,3250.5793396698596,3000.0,-64.90038101791106,-0.02086825822983438,1,False,False,,,False,False,,,False,False,False,
