experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
asset_class_tsmom_equal_weight_v1,180,standard,deterministic_stratified_sample,40,4703,0.525,0.45,0.025,0.0,0.0,0.0,3210.868304449783,3178.495768725775,3081.3041320665884,3306.049787413434,3369.745099930177,3481.3993860916426,3561.33891324908,-204.55198143511325,-592.6773336849215,178.49576872577518,0.05949858957525844,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3006.0881641099113,3031.858641041544,2966.398402741598,3099.1821128713086,3276.284721618538,3325.957674951018,3345.6270840960774,-62.71477155863272,-502.81792060755106,31.85864104154416,0.010619547013848152,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,60,stress,deterministic_stratified_sample,40,4823,0.15,0.125,0.0,0.0,0.0,0.0,3031.3948849587377,3026.3362873493597,2904.3160808964803,3140.540385490015,3264.9104125795407,3293.220772792399,3326.243645288269,-125.79117700005918,-513.5464436339339,26.336287349359736,0.008778762449786592,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,90,stress,deterministic_stratified_sample,40,4793,0.175,0.125,0.0,0.0,0.0,0.0,3086.5267766058005,3058.7143932136764,2964.824766684347,3159.8827768508545,3241.7921231642144,3268.3115756452503,3282.0619946254355,-202.93623618581137,-542.9317188083915,58.71439321367643,0.019571464404558814,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_equal_weight_v1,180,stress,deterministic_stratified_sample,40,4703,0.5,0.425,0.025,0.0,0.0,0.025,3206.58324828229,3173.4526791953144,3078.0981655931664,3303.2648950908515,3368.572956053045,3476.227046598683,3560.154548721666,-205.01616478195456,-601.9261589097259,173.45267919531443,0.057817559731771384,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM equal-weight eligible SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,standard,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3011.222084076678,3036.681858271671,2965.435905053499,3100.000909084611,3276.284721618538,3325.957674951018,3345.6270840960774,-69.18810264498029,-501.53283066985887,36.68185827167099,0.01222728609055701,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,standard,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.0,3033.668288659851,3023.3992597106503,2882.8670150191156,3139.205556097755,3280.5364730512615,3312.328274015492,3326.243645288269,-131.0831941982808,-512.2339339953478,23.399259710650313,0.007799753236883422,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,standard,deterministic_stratified_sample,40,4793,0.2,0.125,0.0,0.0,0.0,0.0,3097.4612877152467,3065.736266451772,2958.541298409731,3181.1064428024874,3245.756147092463,3281.0029059755825,3388.6205362218425,-204.37249029835743,-539.082920535167,65.73626645177183,0.021912088817257258,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,standard,deterministic_stratified_sample,40,4703,0.55,0.425,0.225,0.0,0.0,0.0,3188.992645145815,3215.8230787781367,3073.5944317865674,3408.598494558444,3473.6354332250694,3522.975510184353,3787.4491411261934,-242.0055090894009,-592.6773336849215,215.82307877813673,0.07194102625937893,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,30,stress,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3011.222084076678,3035.914725096947,2964.3093301148233,3099.615064767123,3276.284721618538,3325.957674951018,3345.6270840960774,-69.18810264498029,-502.81792060755106,35.91472509694722,0.011971575032315718,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,60,stress,deterministic_stratified_sample,40,4823,0.175,0.125,0.0,0.0,0.0,0.0,3031.3948849587377,3021.4810862581407,2881.0613239131444,3135.2820947994273,3280.5364730512615,3312.328274015492,3326.243645288269,-132.50268189118515,-513.5464436339339,21.48108625814075,0.0071603620860469785,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,90,stress,deterministic_stratified_sample,40,4793,0.2,0.125,0.0,0.0,0.0,0.0,3095.913188233806,3063.1411647602217,2955.5516771451507,3177.1253044664795,3243.635648035504,3279.352453028316,3388.6205362218425,-204.1681310675276,-542.9317188083915,63.14116476022173,0.02104705492007386,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
asset_class_tsmom_top2_v1,180,stress,deterministic_stratified_sample,40,4703,0.55,0.425,0.225,0.0,0.0,0.025,3185.0993612832954,3210.860380155043,3068.235401157921,3406.8869265521444,3470.1253066765034,3521.3133669815847,3785.5669465483875,-243.27442059864438,-601.9261589097259,210.860380155043,0.07028679338501442,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared asset-class TSMOM top-2 SPY/GLD/IEF with BIL fallback,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,30,standard,deterministic_stratified_sample,40,4853,0.1,0.0,0.0,0.0,0.0,0.0,3033.656273214715,3030.493151836957,2880.1085818598785,3145.085244464764,3276.284721618538,3325.957674951018,3345.6270840960774,-103.18120356485747,-584.4892875800592,30.493151836957168,0.010164383945652444,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,60,standard,deterministic_stratified_sample,40,4823,0.25,0.15,0.0,0.0,0.0,0.025,3029.0801321309336,3011.7866611020436,2833.762731599845,3243.602065984204,3311.6494026659966,3323.723564177965,3460.05653217719,-167.67734928309324,-612.150587419711,11.786661102043581,0.0039288870340146165,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,90,standard,deterministic_stratified_sample,40,4793,0.475,0.425,0.025,0.0,0.0,0.175,3118.1947697130163,3076.260987914566,2873.7863524610952,3239.0176447245676,3333.5657698607934,3366.22471473262,3654.512422422031,-326.04527600595316,-678.3449214264192,76.26098791456616,0.025420329304855382,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
qqq_spy_gld_ief_dual_momentum_v1,180,standard,deterministic_stratified_sample,40,4703,0.675,0.625,0.4,0.2,0.025,0.3,3457.787161408382,3295.70287629721,3048.392422451456,3541.7210094081624,3624.026951444809,3667.374391073113,4007.04219048657,-369.4273466538009,-815.8940739094096,295.70287629720997,0.09856762543240327,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared QQQ/SPY/GLD/IEF dual momentum top-1 with BIL fallback; cache-only research_sample row,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
