run_id,lane,strategy,role,instrument_family,credibility_tier,data_source,start_date,end_date,starting_equity,target_300_equity,target_400_equity,absolute_stop_equity,trailing_drawdown_dollars,project_stop_mode,leverage_model,leverage_multiplier,exposure_multiplier,standard_or_stress,cost_model,cost_model_quality,spread_slippage_per_side,annual_financing_rate,financing_cost_assumption,unconditional_final_equity,stop_enforced_final_equity,total_return_unconditional,total_return_stop_enforced,max_equity,min_equity,max_drawdown_dollars,max_drawdown_pct,absolute_floor_stop_hit,trailing_drawdown_stop_hit,any_project_stop_hit,first_project_stop_date,first_project_stop_type,equity_at_first_project_stop,stop_overshoot_dollars,stop_overshoot_pct,target_300_hit,target_300_before_stop,target_300_first_date,target_400_hit,target_400_before_stop,target_400_first_date,days_to_target_300,days_to_target_400,days_to_first_stop,catastrophic_loss,time_in_market,number_of_trades_or_rebalances,turnover_estimate,benchmark_name,benchmark_stop_enforced_final_equity,benchmark_target_300_before_stop,benchmark_target_400_before_stop,result_status,audit_verdict,main_failure_mode,stop_enforced_metric_quality,stop_enforced_metric_source,stop_enforced_metric_notes,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.25,1.25,standard,spread_slippage_per_side_plus_financing,approximate,0.000625,0.08,0.08,16743.368815991344,3595.4277305232195,4.581122938663781,0.19847591017440647,16743.368815991344,2806.555037103399,-3096.8186659304174,-0.27312326056742264,False,True,True,2010-05-20,trailing_drawdown,3595.4277305232195,-17.28060981374665,-0.004783283948168051,True,True,2009-08-03,True,True,2009-08-21,398,412,599.0,False,0.9997840172786178,92.0,228.75,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,5.161364443217362,1.984759101744065,1.4885693263080486,True,True,True,too_risky,too_risky_by_default,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,etf_benchmark,SPY_200d_trend_model,,daily_etf_benchmark,ETF benchmark,data/cache adjusted OHLCV,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,spread_slippage_per_side,exact,0.001,0.0,0.0,14996.05812201965,3424.484708189105,3.998686040673217,0.14149490272970167,14996.05812201965,2911.665433700281,-2359.180127940368,-0.22314703608429462,False,True,True,2010-06-04,trailing_drawdown,3424.484708189105,-65.48051419152716,-0.018762511950437297,True,True,2009-08-03,True,True,2009-08-21,398,412,609.0,False,0.9997840172786178,92.0,183.0,,,False,False,benchmark,benchmark_only,benchmark,exact,computed_from_cached_adjusted_benchmark_equity_curve,Computed by challenge audit from cached adjusted SPY/BIL prices; raw OHLCV not copied into evidence.,balanced_speculative_research_v1,hard_stop,3.9319668799006133,1.414949027297016,1.0612117704727622,True,True,True,benchmark_only,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,ETF benchmark computed directly for compact challenge audit.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_00x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.0,1.0,stress,spread_slippage_per_side,exact,0.001,0.0,0.0,14996.05812201965,3424.484708189105,3.998686040673217,0.14149490272970167,14996.05812201965,2911.665433700281,-2359.180127940368,-0.22314703608429462,False,True,True,2010-06-04,trailing_drawdown,3424.484708189105,-65.48051419152716,-0.018762511950437297,True,True,2009-08-03,True,True,2009-08-21,398,412,609.0,False,0.9997840172786178,92.0,183.0,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,exact,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,3.9319668799006133,1.414949027297016,1.0612117704727622,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_05x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.05,1.05,stress,spread_slippage_per_side_plus_financing,approximate,0.0010500000000000002,0.04,0.04,15563.222840182932,3427.649270768041,4.1877409467276445,0.14254975692268035,15563.222840182932,2898.1351949521627,-2560.871181057746,-0.23369346613819647,False,True,True,2010-06-04,trailing_drawdown,3427.649270768041,-104.54176459833616,-0.02959686029198377,True,True,2009-08-03,True,True,2009-08-21,398,412,609.0,False,0.9997840172786178,92.0,192.1499999999997,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,4.2681186350962435,1.4254975692268028,1.0691231769201022,True,True,True,too_risky,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_10x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.1,1.1,stress,spread_slippage_per_side_plus_financing,approximate,0.0011,0.05,0.05,15847.889697013108,3561.45449467156,4.28262989900437,0.18715149822385335,15847.889697013108,2880.2521414333846,-2741.2732717589715,-0.24693981634554713,False,True,True,2010-05-28,trailing_drawdown,3561.45449467156,-3.545131115710774,-0.0009944267848072748,True,True,2009-08-03,True,True,2009-08-21,398,412,605.0,False,0.9997840172786178,92.0,201.29999999999973,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,4.568788786264952,1.8715149822385335,1.4036362366789001,True,True,True,too_risky,diagnostic_only,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_15x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.15,1.15,stress,spread_slippage_per_side_plus_financing,approximate,0.00115,0.06,0.06,15834.074149210084,3553.737217502126,4.278024716403362,0.1845790725007086,15834.074149210084,2858.0974509062553,-2892.633894367862,-0.2619140607591781,False,True,True,2010-05-28,trailing_drawdown,3553.737217502126,-34.423775718696106,-0.009593709920968868,True,True,2009-08-03,True,True,2009-08-21,398,412,605.0,False,0.9997840172786178,92.0,210.4500000000003,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,4.8210564906131035,1.8457907250070866,1.384343043755315,True,True,True,too_risky,too_risky_by_default,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_20x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.2,1.2,stress,spread_slippage_per_side_plus_financing,approximate,0.0012,0.07,0.07,15522.546778838781,3600.3035881622914,4.174182259612927,0.20010119605409704,15522.546778838781,2831.7712379422337,-3007.9674824809426,-0.2778632017744278,False,True,True,2010-05-27,trailing_drawdown,3600.3035881622914,-1.208394997763662,-0.00033552435849550793,True,True,2009-08-03,True,True,2009-08-21,398,412,604.0,False,0.9997840172786178,92.0,219.60000000000034,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,5.0132791374682375,2.0010119605409713,1.5007589704057285,True,True,True,too_risky,too_risky_by_default,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,simulated_etf_exposure_frontier,SPY_200d_exposure_frontier_1_25x,risk_budget_diagnostic,ETF simulated exposure,tier1_exploratory,data/cache adjusted ETF benchmark prices,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,approximate_return_multiplier,1.25,1.25,stress,spread_slippage_per_side_plus_financing,approximate,0.00125,0.08,0.08,14930.762128985707,3588.8132022394043,3.9769207096619024,0.19627106741313471,14930.762128985707,2801.391802277288,-3081.5900320137016,-0.2947109156775993,False,True,True,2010-05-20,trailing_drawdown,3588.8132022394043,-16.144995261408894,-0.004478552697948519,True,True,2009-08-03,True,True,2009-08-21,398,412,599.0,False,0.9997840172786178,92.0,228.75,SPY_200d_trend_model,,False,False,diagnostic,too_risky,simulated exposure frontier hit project stop,approximate,exposure_frontier_reconstructed_equity_curve,"Diagnostic only. Return multiplier, simplified financing, and no real margin/liquidation/path-dependency model.",balanced_speculative_research_v1,hard_stop,5.135983386689503,1.9627106741313476,1.4720330055985107,True,True,True,too_risky,too_risky_by_default,diagnostic,False,tier1_exploratory;leverage_or_exposure_diagnostic;exposure_multiplier_gt_1;stop_enforced_metric_quality_approximate;project_stop_hit,Tier 1 SPY_200d exposure frontier diagnostic; not paper-forward ready and not a real-money recommendation.
20260531_234355,etf_benchmark,BIL_cash_proxy,,daily_etf_benchmark,ETF benchmark,data/cache adjusted OHLCV,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,standard,spread_slippage_per_side,exact,0.0005,0.0,0.0,3775.5184876438425,3775.5184876438425,0.25850616254794745,0.25850616254794745,3775.5184876438425,2996.5330422338443,-23.904374481334344,-0.007800799339397148,False,False,False,,,,0.0,0.0,True,True,2023-06-13,True,True,2024-01-09,3887,4031,,False,0.9997840172786178,1.0,1.0,,,False,False,benchmark,benchmark_only,benchmark,exact,computed_from_cached_adjusted_benchmark_equity_curve,Computed by challenge audit from cached adjusted SPY/BIL prices; raw OHLCV not copied into evidence.,balanced_speculative_research_v1,normal,0.03984062413555724,2.585061625479475,1.9387962191096062,False,False,False,benchmark_only,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,ETF benchmark computed directly for compact challenge audit.
20260531_234355,etf_benchmark,BIL_cash_proxy,,daily_etf_benchmark,ETF benchmark,data/cache adjusted OHLCV,2008-01-03,2026-05-29,3000.0,3300.0,3400.0,2400.0,600.0,both,none,1.0,1.0,stress,spread_slippage_per_side,exact,0.001,0.0,0.0,3773.629369449123,3773.629369449123,0.2578764564830409,0.2578764564830409,3773.629369449123,2995.0336971479433,-23.892413689985005,-0.007800799339388498,False,False,False,,,,0.0,0.0,True,True,2023-06-15,True,True,2024-01-11,3889,4033,,False,0.9997840172786178,1.0,1.0,,,False,False,benchmark,benchmark_only,benchmark,exact,computed_from_cached_adjusted_benchmark_equity_curve,Computed by challenge audit from cached adjusted SPY/BIL prices; raw OHLCV not copied into evidence.,balanced_speculative_research_v1,normal,0.039820689483308344,2.578764564830409,1.934073423622807,False,False,False,benchmark_only,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,ETF benchmark computed directly for compact challenge audit.
