experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
commodity_basket_tsmom_top2_v1,180,standard,deterministic_stratified_sample,39,4931,0.5641025641025641,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.1794871794871795,0.07692307692307693,3298.991503515906,3286.8431979066204,2865.0569717991857,3590.917194646945,3973.7624329294595,4070.370349003283,4609.583320650829,-301.06130188901216,-718.2421553473355,286.8431979066204,0.09561439930220672,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,30,stress,deterministic_stratified_sample,40,5081,0.225,0.05,0.025,0.0,0.0,0.025,3006.9553983130118,3043.2983143177375,2997.3460080113573,3135.163759005066,3202.7648985704805,3244.5632479058227,3344.5629711578817,-89.41620314948159,-651.4917219126282,43.29831431773755,0.014432771439245817,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,60,stress,deterministic_stratified_sample,39,5051,0.2564102564102564,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,3037.3541297292945,3114.629610170691,2998.2381189960424,3267.3906297406297,3354.154346536801,3570.169182954753,3633.231905968695,-110.24191456685048,-437.6334170323953,114.6296101706912,0.03820987005689713,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,90,stress,deterministic_stratified_sample,39,5021,0.41025641025641024,0.2564102564102564,0.20512820512820512,0.15384615384615385,0.0,0.02564102564102564,3051.9043362019374,3183.2525230898354,3003.34190594558,3321.314004985803,3660.3720543204477,3739.245400804848,3809.4381107766408,-239.28193896241964,-680.0066816258445,183.25252308983545,0.0610841743632784,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,180,stress,deterministic_stratified_sample,39,4931,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.10256410256410256,0.07692307692307693,3292.4115604506314,3280.995384551564,2861.455247161178,3584.6486596775494,3962.040917998151,4058.5599206753295,4609.583320650829,-304.7582834628938,-716.4734204612355,280.9953845515638,0.09366512818385453,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,standard,deterministic_stratified_sample,40,5081,0.0,0.0,0.0,0.0,0.0,0.0,3040.539479566517,3055.9988485266513,3008.9226470129674,3080.3485249358237,3205.1999631587128,3237.071679960631,3257.092479904616,-95.4557413676921,-260.18812653382383,55.99884852665127,0.018666282842217052,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,standard,deterministic_stratified_sample,39,5051,0.1794871794871795,0.02564102564102564,0.0,0.0,0.0,0.0,3134.7872256073356,3086.3233649065173,2927.224134193799,3193.4762705604085,3327.3195545948242,3335.8068965505167,3386.1178814495906,-128.49272815453696,-361.72291683665117,86.32336490651733,0.028774454968839125,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,standard,deterministic_stratified_sample,39,5021,0.28205128205128205,0.1794871794871795,0.0,0.0,0.0,0.0,3149.5890281782695,3148.5444251626104,3025.74161071393,3266.615984537595,3357.9797614895156,3384.1612846914454,3424.908423045042,-181.68424676414725,-413.48330614811584,148.54442516261042,0.049514808387536746,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,standard,deterministic_stratified_sample,39,4931,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.02564102564102564,0.0,0.0,3306.1301422572474,3304.018069342662,3067.3037805251406,3531.4090821174004,3574.820652579153,3612.9852056871578,4074.6790433450547,-217.11386707547172,-487.25250232976214,304.0180693426619,0.10133935644755399,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,30,stress,deterministic_stratified_sample,40,5081,0.0,0.0,0.0,0.0,0.0,0.0,3040.539479566517,3054.99833471448,3007.9168865382526,3080.3485249358237,3205.1999631587128,3237.071679960631,3257.092479904616,-95.4557413676921,-268.362013132567,54.998334714479824,0.01833277823815993,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,60,stress,deterministic_stratified_sample,39,5051,0.1794871794871795,0.02564102564102564,0.0,0.0,0.0,0.0,3134.7872256073356,3084.3828245740197,2919.7181869499673,3189.0918252644556,3327.3195545948242,3335.641201866669,3386.1178814495906,-128.49272815453696,-363.07432996121315,84.38282457401965,0.02812760819133997,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,90,stress,deterministic_stratified_sample,39,5021,0.28205128205128205,0.1794871794871795,0.0,0.0,0.0,0.0,3149.5890281782695,3146.004598810715,3022.7080860513593,3266.615984537595,3357.9797614895156,3382.6474338453136,3424.908423045042,-181.68424676414725,-414.92485664241576,146.00459881071492,0.048668199603571605,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
combo_SPY200d_GLD_50_50_v1,180,stress,deterministic_stratified_sample,39,4931,0.6153846153846154,0.46153846153846156,0.23076923076923078,0.02564102564102564,0.0,0.0,3302.844225308611,3299.972899023909,3063.6510874587775,3529.659406514452,3571.5996636142786,3609.737808101293,4072.6517015912427,-217.11386707547172,-488.95123859102887,299.9728990239091,0.099990966341303,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared fixed monthly combination account using window-local sleeve returns,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
