run_id,lane,strategy,portfolio_id,portfolio_role,family_id,family_group,family_role,independent_family_account,role,credibility_tier,leverage_multiplier,exposure_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,rolling_status,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,average_portfolio_turnover,median_portfolio_turnover,unavailable_window_count,worst_stop_enforced_loss,pct_windows_stop_overshoot_gt_50,pct_windows_stop_overshoot_gt_100,average_exposure,median_exposure,percent_time_cash,percent_time_reduced_exposure,percent_time_full_exposure,stop_enforced_metric_quality,risk_framework_name,risk_band,risk_budget_used_pct,target_300_progress_pct,target_400_progress_pct,drawdown_warning_hit,drawdown_review_hit,hard_stop_hit,risk_framework_verdict,exposure_policy_status,instrument_risk_role,paper_forward_allowed_by_risk_framework,promotion_blockers,notes,rolling_metric_quality,rolling_notes
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,standard,30.0,all_possible,4853,4853,True,True,completed,0.0453327838450443,0.0453327838450443,0.01483618380383268,0.01483618380383268,0.018957345971563982,0.013805893261899856,0.018957345971563982,3060.473094126224,3060.3104252514827,3037.011256532155,-114.28945676509738,-1038.9222145998228,0.6696888522563363,0.3303111477436637,0.010921079744487945,0.030290541932825057,0.009684731094168555,,,0.0,-801.1575717527398,0.008860498660622296,0.00494539460127756,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.7315370243330381,0.2010347508382756,0.1507760631287067,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,standard,60.0,all_possible,4823,4823,True,True,completed,0.16483516483516483,0.1646278250051835,0.055152394775036286,0.055152394775036286,0.041675305826249225,0.03234501347708895,0.041675305826249225,3113.5238954059832,3112.260487487997,3074.4432110690373,-174.89368459068146,-1258.7595438343915,0.7250673854447439,0.2749326145552561,0.022185361808003318,0.11009744972009122,0.036284470246734396,,,0.0,-801.1575717527398,0.018660584698320548,0.008708272859216255,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.097932573057319,0.37420162495999043,0.2806512187199928,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,stress,90.0,all_possible,4793,4793,True,True,completed,0.31650323388274565,0.3131650323388275,0.1487586063008554,0.14688086793240143,0.06426037972042561,0.04902983517629877,0.06426037972042561,3154.6590230588235,3150.974831186248,3111.415187367163,-221.12614217003056,-1328.929268823561,0.7323179636970583,0.2676820363029418,0.026288337158355934,0.21865220112664302,0.1057792614229084,,,0.0,-802.2620828345111,0.02169831003546839,0.008762779052785313,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.2148821147059348,0.5032494372874938,0.37743707796562037,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,stress,180.0,all_possible,4703,4703,True,True,completed,0.6648947480331703,0.6423559430150968,0.48394641718052306,0.46948756113119283,0.15926004677865194,0.1012119923453115,0.15926004677865194,3307.10340436165,3291.7338536237016,3212.780610862734,-328.26630314638896,-1571.474610522894,0.7254943652987454,0.2745056347012545,0.03231979587497342,0.49138847544120773,0.34765043589198386,,,0.0,-802.2620828345111,0.060812247501594724,0.00956836062088029,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.61912435087149,0.9724461787456721,0.7293346340592541,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,stress,30.0,all_possible,4853,4853,True,True,completed,0.044508551411498044,0.044508551411498044,0.014218009478672985,0.014218009478672985,0.018957345971563982,0.013805893261899856,0.018957345971563982,3058.9447245792503,3058.788192739165,3035.4926934753294,-114.39092816950324,-1038.4174775258734,0.665567690088605,0.334432309911395,0.010921079744487945,0.02967236760766536,0.009478672985781991,,,0.0,-802.2620828345111,0.008860498660622296,0.00494539460127756,,,,,,exact,balanced_speculative_research_v1,hard_stop,1.7306957958764557,0.19596064246388323,0.14697048184791242,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,SPY_buy_hold,,,family_broad_etf_spy_buy_hold_v1,broad_etf_buy_hold,aggressive_equity_benchmark,True,aggressive_equity_benchmark,benchmark,1.0,1.0,stress,60.0,all_possible,4823,4823,True,True,completed,0.16276176653535143,0.1625544267053701,0.05432303545511093,0.05432303545511093,0.041675305826249225,0.032552353307070285,0.041675305826249225,3111.9568894795275,3110.7160467330996,3072.882802915772,-174.92228469779047,-1258.148003720961,0.7234086668048932,0.27659133319510676,0.022392701637984656,0.10885341074020319,0.03607713041675306,,,0.0,-802.2620828345111,0.018867924528301886,0.008708272859216255,,,,,,exact,balanced_speculative_research_v1,hard_stop,2.096913339534935,0.3690534891103319,0.27679011683274896,True,True,True,too_risky,paper_forward_eligible_if_candidate_validated,core,False,project_stop_hit,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,standard,90.0,all_possible,4793,4793,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.4623768570827,3000.4623768570827,3012.4618000339447,-2.1553560726774776,-24.674171298818692,0.5090757354475276,0.4882119757980388,0.0,0.0,0.0,,,0.0,-14.342627892100154,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.001541256190275817,0.001155942142706863,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,standard,180.0,all_possible,4703,4703,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3002.4919525787805,3002.4919525787805,3026.1675489342347,-2.626019506024477,-24.674171298818692,0.5532638741229002,0.4467361258770997,0.0,0.0,0.0,,,0.0,-12.127978936356612,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.008306508595934852,0.00622988144695114,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,standard,30.0,all_possible,4853,4853,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.4139832851906,2999.4139832851906,3003.069809939336,-1.8281577912484863,-24.674171298818692,0.4483824438491655,0.5365753142386153,0.0,0.0,0.0,,,0.0,-13.175339994850674,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,standard,60.0,all_possible,4823,4823,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.813829670762,2999.813829670762,3007.7657306004758,-2.1536499702683614,-24.674171298818692,0.4849678623263529,0.5061165249844495,0.0,0.0,0.0,,,0.0,-13.43056890810567,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.041123618831364485,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,stress,90.0,all_possible,4793,4793,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.9666284532236,2998.9666284532236,3010.9589631390636,-3.653743792343903,-26.168074458362753,0.4708950552889631,0.5263926559566033,0.0,0.0,0.0,,,0.0,-15.841718492021755,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,stress,180.0,all_possible,4703,4703,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.990610833492,3000.990610833492,3024.653783376085,-3.9826774230677984,-26.168074458362753,0.5194556665957899,0.4805443334042101,0.0,0.0,0.0,,,0.0,-13.628181505609064,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0033020361116405184,0.0024765270837303886,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,stress,30.0,all_possible,4853,4853,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2997.91254373398,2997.91254373398,3001.590176598447,-3.327190113684992,-26.168074458362753,0.40201936946218836,0.5829383886255924,0.0,0.0,0.0,,,0.0,-14.675016686909657,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,BIL_cash_proxy,,,family_cash_treasury_bil_v1,cash_treasury_proxy,defensive_benchmark,True,defensive_benchmark,benchmark,1.0,1.0,stress,60.0,all_possible,4823,4823,True,True,completed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2998.313189261706,2998.313189261706,3006.274553104145,-3.652923832286433,-26.168074458362753,0.4466099937798051,0.5444743935309974,0.0,0.0,0.0,,,0.0,-14.930117450408488,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.04361345743060459,0.0,0.0,False,False,False,watchlist,paper_forward_eligible_if_candidate_validated,defensive_benchmark,True,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,standard,90.0,all_possible,4793,4793,True,True,completed,0.044439808053411224,0.044439808053411224,0.006050490298351763,0.006050490298351763,0.0,0.0,0.0,3036.7882722873073,3036.7882722873073,3035.870399579148,-99.11136121488244,-398.52784239373113,0.6305028166075527,0.3694971833924473,0.0,0.023784686000417277,0.0012518255789693302,,,0.0,-347.31289283246133,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,warning,0.6642130706562186,0.12262757429102446,0.09197068071826835,True,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,standard,180.0,all_possible,4703,4703,True,True,completed,0.17414416330002128,0.17414416330002128,0.0716563895385924,0.0716563895385924,0.0,0.0,0.0,3082.795410564626,3082.795410564626,3074.872212068616,-151.00693453774193,-523.6066062513369,0.6514990431639379,0.3485009568360621,0.0,0.1090793110780353,0.029130342334679992,,,0.0,-484.66490207800007,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,review,0.8726776770855614,0.2759847018820862,0.20698852641156462,True,True,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,standard,30.0,all_possible,4853,4853,True,True,completed,0.00288481351741191,0.00288481351741191,0.0,0.0,0.0,0.0,0.0,3010.0834638419087,3010.0834638419087,3010.561335623523,-52.67661573581563,-265.41940643148564,0.5726354832062641,0.4273645167937358,0.0,0.002678755409025345,0.0,,,0.0,-265.41940643148564,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,normal,0.4423656773858094,0.03361154613969575,0.02520865960477181,False,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
20260602_004658,independent_family_challenge,IEF_buy_hold,,,family_bond_treasury_ief_v1,bond_treasury_etf,bond_defensive_benchmark,True,bond_defensive_benchmark,benchmark,1.0,1.0,standard,60.0,all_possible,4823,4823,True,True,completed,0.013477088948787063,0.013477088948787063,0.0033174372797014308,0.0033174372797014308,0.0,0.0,0.0,3022.084046579878,3022.084046579878,3023.055063494197,-79.26709525181286,-352.0959390698772,0.6081277213352685,0.3918722786647315,0.0,0.005805515239477504,0.0006220194899440182,,,0.0,-348.86856580389167,0.0,0.0,,,,,,exact,balanced_speculative_research_v1,warning,0.586826565116462,0.07361348859959284,0.055210116449694625,True,False,False,blocked_by_gate,paper_forward_eligible_if_candidate_validated,blocked_until_gate,False,none,"Independent family row: separate $3,000 account; not a portfolio mix.",exact_family_all_possible,Computed from cached adjusted prices or exact fixed-rule benchmark weights; raw OHLCV excluded.
