experiment_id,horizon,standard_or_stress,rolling_method,number_of_windows,possible_window_count,p_target_300_before_stop,p_target_400_before_stop,p_target_600_before_stop,p_target_900_before_stop,p_target_1200_before_stop,p_any_project_stop_hit,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,p25_stop_enforced_final_equity,p75_stop_enforced_final_equity,p90_stop_enforced_final_equity,p95_stop_enforced_final_equity,max_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,expected_profit_dollars,expected_profit_pct,run_validation_scope,selected_horizons,omitted_horizons,selected_horizons_completed,full_horizon_validation_completed,candidate_exhaustive_completed,reduced_validation,reduced_validation_reason,evidence_finality,notes,window_start_equity_min,window_start_equity_max,window_start_equity_violation_count,high_water_start_violation_count,target_state_start_violation_count,stop_state_start_violation_count,reference_check_available,reference_median_abs_error,reference_max_abs_error,reference_error_status,accounting_integrity_status
commodity_basket_tsmom_top2_v1,180,standard,deterministic_stratified_sample,39,4931,0.5641025641025641,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.1794871794871795,0.07692307692307693,3298.991503515906,3286.8431979066204,2865.0569717991857,3590.917194646945,3973.7624329294595,4070.370349003283,4609.583320650829,-301.06130188901216,-718.2421553473355,286.8431979066204,0.09561439930220672,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,30,stress,deterministic_stratified_sample,40,5081,0.225,0.05,0.025,0.0,0.0,0.025,3006.9553983130118,3043.2983143177375,2997.3460080113573,3135.163759005066,3202.7648985704805,3244.5632479058227,3344.5629711578817,-89.41620314948159,-651.4917219126282,43.29831431773755,0.014432771439245817,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,60,stress,deterministic_stratified_sample,39,5051,0.2564102564102564,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,3037.3541297292945,3114.629610170691,2998.2381189960424,3267.3906297406297,3354.154346536801,3570.169182954753,3633.231905968695,-110.24191456685048,-437.6334170323953,114.6296101706912,0.03820987005689713,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,90,stress,deterministic_stratified_sample,39,5021,0.41025641025641024,0.2564102564102564,0.20512820512820512,0.15384615384615385,0.0,0.02564102564102564,3051.9043362019374,3183.2525230898354,3003.34190594558,3321.314004985803,3660.3720543204477,3739.245400804848,3809.4381107766408,-239.28193896241964,-680.0066816258445,183.25252308983545,0.0610841743632784,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_v1,180,stress,deterministic_stratified_sample,39,4931,0.5384615384615384,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.10256410256410256,0.07692307692307693,3292.4115604506314,3280.995384551564,2861.455247161178,3584.6486596775494,3962.040917998151,4058.5599206753295,4609.583320650829,-304.7582834628938,-716.4734204612355,280.9953845515638,0.09366512818385453,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity wrapper top-2 126-day return rule with BIL fallback; yfinance-compatible exploratory public data; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,30,standard,deterministic_stratified_sample,40,5081,0.225,0.05,0.025,0.0,0.0,0.025,3018.627927002379,3054.6722919193458,2999.6720307378305,3136.3353162292083,3217.8132857552955,3249.752292092484,3344.5629711578817,-81.33515561435456,-651.8022624744849,54.67229191934575,0.018224097306448694,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,60,standard,deterministic_stratified_sample,39,5051,0.28205128205128205,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,3026.972048615626,3124.639618284513,3001.0794677929825,3270.641443982278,3357.712718328582,3574.8461989775255,3638.530050417511,-110.20852761110473,-435.0526814969785,124.63961828451284,0.04154653942817088,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,90,standard,deterministic_stratified_sample,39,5021,0.4358974358974359,0.2564102564102564,0.20512820512820512,0.1794871794871795,0.0,0.02564102564102564,3075.0180452313425,3190.049831979381,3001.507336832571,3325.405597064596,3667.499036091599,3746.5259540966795,3816.8553338268994,-207.05533419038647,-680.6702938411077,190.049831979381,0.0633499439931271,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,180,standard,deterministic_stratified_sample,39,4931,0.5641025641025641,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.1794871794871795,0.07692307692307693,3298.991503515906,3317.627327036932,2962.263916758461,3584.339299362451,3973.7624329294595,4078.6668542470193,4609.583320650829,-277.39267173646203,-718.2421553473355,317.627327036932,0.10587577567897744,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,30,stress,deterministic_stratified_sample,40,5081,0.225,0.05,0.025,0.0,0.0,0.025,3017.868529660418,3053.9286181537364,2999.6720307378305,3135.163759005066,3215.040202605546,3249.752292092484,3344.5629711578817,-81.3129220812882,-651.4917219126282,53.92861815373635,0.01797620605124539,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,60,stress,deterministic_stratified_sample,39,5051,0.28205128205128205,0.20512820512820512,0.1282051282051282,0.0,0.0,0.0,3026.972048615626,3122.6252207845546,3001.0794677929825,3267.3906297406297,3354.154346536801,3570.169182954753,3633.231905968695,-110.15363586015383,-437.6334170323953,122.62522078455459,0.04087507359485154,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,90,stress,deterministic_stratified_sample,39,5021,0.4358974358974359,0.2564102564102564,0.20512820512820512,0.15384615384615385,0.0,0.02564102564102564,3071.9252489445767,3187.1947197197574,3001.507336832571,3321.314004985803,3660.3720543204477,3739.245400804848,3809.4381107766408,-209.9023188289966,-680.0066816258445,187.19471971975736,0.062398239906585884,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_200d_filter_v1,180,stress,deterministic_stratified_sample,39,4931,0.5641025641025641,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.10256410256410256,0.07692307692307693,3292.4115604506314,3312.6555367379765,2960.0268712321204,3580.323274608458,3962.040917998151,4067.0501030084083,4609.583320650829,-277.11696066777586,-716.4734204612355,312.6555367379765,0.10421851224599221,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control top-2 rule with 126-day positive return and 200-day SMA filters; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
commodity_basket_tsmom_top2_half_bil_v1,30,standard,deterministic_stratified_sample,40,5081,0.025,0.025,0.0,0.0,0.0,0.0,3009.8510380675516,3030.3918091877713,2999.1095307378314,3071.0005147631223,3123.1604084534806,3160.460904496338,3309.3923282708324,-43.42700414007231,-301.13692426664284,30.391809187771287,0.010130603062590504,all_horizons,"30,60,90,180",,False,False,False,False,,sampled_non_final,predeclared commodity risk-control fixed 50% base commodity sleeve / 50% BIL blend; research_sample only,3000.0,3000.0,0,0,0,0,False,,,not_applicable,passed
