run_id,lane,strategy,credibility_tier,leverage_multiplier,standard_or_stress,horizon,rolling_method,number_of_windows,possible_window_count,sampled_results_are_final,final_validation_completed,pct_target_300_hit,pct_target_300_before_stop,pct_target_400_hit,pct_target_400_before_stop,pct_any_project_stop_hit,pct_absolute_floor_stop_hit,pct_trailing_drawdown_stop_hit,median_final_equity,median_stop_enforced_final_equity,mean_stop_enforced_final_equity,median_max_drawdown,worst_max_drawdown,pct_positive_return,pct_loss,pct_below_2400,pct_above_3300,pct_above_3400,stop_enforced_metric_quality,notes,rolling_metric_quality,rolling_notes
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,standard,30,all_possible,4601,4601,True,True,0.04781569224081721,0.04781569224081721,0.015648772006085634,0.015648772006085634,0.019995653118887197,0.014562051727885243,0.019995653118887197,3062.711702706585,3062.626852102572,3039.462004488343,-112.6219359341776,-1038.9222145998228,0.6796348619865247,0.3203651380134753,0.011519234948924147,0.0319495761790915,0.010215170615083678,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,standard,60,all_possible,4571,4571,True,True,0.17173485014220083,0.17151607963246554,0.05819295558958652,0.05819295558958652,0.04397287245679282,0.034128199518704876,0.04397287245679282,3117.571367434065,3116.872264003597,3079.718022156548,-171.19224229156362,-1258.7595438343915,0.7366003062787136,0.26339969372128635,0.02340844454167578,0.1152920586304966,0.03828483920367534,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,stress,90,all_possible,4541,4541,True,True,0.3305439330543933,0.3270204800704691,0.1570138735961242,0.15503193129266682,0.06782646994054173,0.05175071570138736,0.06782646994054173,3163.3955017952567,3160.59811913949,3119.7010062978547,-217.65282831751847,-1328.929268823561,0.7467518167804449,0.25324818321955517,0.027747192248403437,0.2288042281435807,0.11164941642809954,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,stress,180,all_possible,4451,4451,True,True,0.6928780049427095,0.6690631318804763,0.5093237474724781,0.4940462817344417,0.16513143113906986,0.10626825432487082,0.16513143113906986,3325.107880498213,3311.483882088812,3234.1588313937054,-320.2593057233562,-1571.474610522894,0.7499438328465513,0.25005616715344864,0.03347562345540328,0.5180858234104696,0.3673331835542575,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,stress,30,all_possible,4601,4601,True,True,0.0469463160182569,0.0469463160182569,0.014996739839165399,0.014996739839165399,0.019995653118887197,0.014562051727885243,0.019995653118887197,3061.18838121115,3061.087668062799,3037.9422385720823,-113.00128338553395,-1038.4174775258734,0.6755053249293632,0.32449467507063684,0.011519234948924147,0.03129754401217127,0.009997826559443599,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_buy_hold,benchmark,1.0,stress,60,all_possible,4571,4571,True,True,0.16954714504484794,0.16932837453511268,0.057317873550645375,0.057317873550645375,0.04397287245679282,0.034346970028440164,0.04397287245679282,3116.0202487969987,3115.324268750857,3078.1537246106154,-171.13734034293748,-1258.148003720961,0.7348501422008313,0.26514985779916866,0.02362721505141107,0.11397943557208488,0.03806606869394006,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,standard,90,all_possible,4541,4541,True,True,0.4474785289583792,0.44043162299053074,0.2759304118035675,0.2713058797621669,0.1519489099317331,0.09997797841885048,0.1519489099317331,3190.5191430505743,3185.016896386363,3123.9170016545145,-275.97661478897635,-1619.1737980790808,0.717022682228584,0.282977317771416,0.05285179475886369,0.30984364677383835,0.19114732437789034,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,standard,180,all_possible,4451,4451,True,True,0.7423050999775331,0.6991687261289597,0.6230060660525725,0.5913277915075263,0.2994832621882723,0.17321950123567736,0.2994832621882723,3375.802848259221,3343.6627352233836,3224.1837430422556,-413.4291219507322,-1921.0046647850181,0.6591777128735116,0.34082228712648843,0.0581891709728151,0.5311166030105594,0.4410244888789036,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,standard,30,all_possible,4601,4601,True,True,0.08824168658987176,0.08824168658987176,0.036079113236252985,0.03564442512497283,0.03086285590089111,0.024342534231688764,0.03086285590089111,3073.1459226045445,3073.0454050019066,3045.270148735645,-142.88426283592844,-1284.6506503956653,0.6674635948706803,0.3325364051293197,0.01717018039556618,0.06281243207998262,0.02477722234296892,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,standard,60,all_possible,4571,4571,True,True,0.28440166265587397,0.2826514985779917,0.1312623058411726,0.12951214176329032,0.0903522205206738,0.060161890177204115,0.0903522205206738,3136.4164038620765,3134.4961167271726,3087.6289325048674,-216.698184435671,-1544.4213244796983,0.7217239116167141,0.27827608838328594,0.036972216145263616,0.1953620651936119,0.0835703347188799,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,standard,90,all_possible,4541,4541,True,True,0.5179475886368641,0.5069367980621009,0.35190486676943405,0.3433164501211187,0.1970931512882625,0.13763488218454084,0.1970931512882625,3196.9150575429303,3187.1349835048904,3125.5554304370858,-336.98758937491357,-1890.4751983704687,0.6866329002422374,0.3133670997577626,0.07509359171988549,0.3466196872935477,0.23100638625853337,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,standard,180,all_possible,4451,4451,True,True,0.7557852168052123,0.7124241743428443,0.6636710851494046,0.6274994383284656,0.36755785216805215,0.24196809705684116,0.36755785216805215,3386.5956925896803,3339.182677534212,3229.319202209016,-511.5089877894825,-2246.1927148596833,0.6259267580319029,0.37407324196809705,0.09660750393170074,0.5201078409346215,0.4502359020444844,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,standard,30,all_possible,4601,4601,True,True,0.13866550749836992,0.13844816344272984,0.06281243207998262,0.06259508802434254,0.051075853075418384,0.0369484894588133,0.051075853075418384,3077.924575487923,3077.456185918937,3044.4677106091463,-174.71499109222395,-1524.1200157830872,0.6539882634209955,0.3460117365790046,0.026733318843729623,0.09650076070419474,0.04238209084981526,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,standard,60,all_possible,4571,4571,True,True,0.35856486545613653,0.3557208488295778,0.20520673813169985,0.20280026252461167,0.12623058411726099,0.0851017282870269,0.12623058411726099,3142.833020140743,3139.8508019561214,3085.410262527475,-264.4368561862343,-1816.957383143828,0.6978779260555678,0.3021220739444323,0.05206738131699847,0.24152264274775762,0.1334500109385255,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,stress,90,all_possible,4541,4541,True,True,0.44285399691697863,0.43580709094913017,0.2717463113851575,0.26712177934375686,0.15172869412023784,0.100418410041841,0.15172869412023784,3188.5378162459747,3182.992943647527,3121.981652070315,-275.86383419223876,-1618.1874742197494,0.7157013873596124,0.2842986126403876,0.05439330543933055,0.3058797621669236,0.190046245320414,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,stress,180,all_possible,4451,4451,True,True,0.7400584138395866,0.6973713772186025,0.6212087171422153,0.5899797798247585,0.299033924960683,0.17479218153223994,0.299033924960683,3373.6325650122853,3341.581548187484,3222.250947972015,-413.171803499632,-1919.854910617675,0.6582790384183329,0.34172096158166704,0.05976185126937767,0.5299932599415862,0.43877780274095707,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,stress,30,all_possible,4601,4601,True,True,0.0869376222560313,0.0869376222560313,0.034775048902412516,0.03434036079113236,0.03086285590089111,0.02455987828732884,0.03086285590089111,3071.2127539452595,3071.1130229397068,3043.3745416804563,-143.02809052110433,-1283.87595430436,0.6650728102586394,0.3349271897413606,0.01760486850684634,0.0619430558574223,0.023907846120408607,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_25x,tier1_exploratory,1.25,stress,60,all_possible,4571,4571,True,True,0.2793699409319624,0.27761977685408007,0.1279807481951433,0.12623058411726099,0.09013345001093853,0.060380660686939404,0.09013345001093853,3134.4548203191775,3132.4971548978806,3085.6842947988334,-216.75305677757387,-1543.4899762076732,0.7206300590680377,0.2793699409319624,0.03762852767446948,0.19164296652811202,0.08138262962152702,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,stress,90,all_possible,4541,4541,True,True,0.5126624091609777,0.5016516185862145,0.34992292446597667,0.34177493944065185,0.19687293547676724,0.13851574543052192,0.19687293547676724,3194.5067731734835,3184.7350460454695,3123.2034900409853,-336.8218219740056,-1889.100133258083,0.6850913895617705,0.3149086104382295,0.07597445496586655,0.34419731336709974,0.2281435807090949,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,stress,180,all_possible,4451,4451,True,True,0.7526398562120872,0.7092788137497191,0.6594023814873062,0.6234554032801618,0.36688384632666815,0.24309144012581443,0.36688384632666815,3384.1449282719686,3336.721266845004,3227.028441166699,-511.11003440648483,-2244.5928591474926,0.624578746349135,0.375421253650865,0.09818018422826331,0.5194338350932375,0.44888789036171645,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,stress,30,all_possible,4601,4601,True,True,0.1358400347750489,0.13562269071940883,0.06172571180178222,0.06150836774614214,0.051075853075418384,0.037383177570093455,0.051075853075418384,3075.6095995485075,3075.126820413473,3042.183902347689,-174.92528244672394,-1523.0246810559217,0.6509454466420344,0.34905455335796565,0.02716800695500978,0.09497935231471419,0.04107802651597479,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_buy_hold_sim_1_5x,tier1_exploratory,1.5,stress,60,all_possible,4571,4571,True,True,0.35265806169328373,0.34981404506672503,0.20301903303434696,0.2008313279369941,0.12623058411726099,0.08619558083570335,0.12623058411726099,3140.4742462293334,3137.496686028953,3083.0683401404976,-264.43933925702413,-1815.6515958705636,0.6961277619776854,0.3038722380223146,0.05294246335593962,0.238022314591993,0.13191861737037847,approximate,"Approximate ETF leverage diagnostic using 1.5x return multiplier, 8.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,standard,90,all_possible,4541,4541,True,True,0.2512662409160978,0.2512662409160978,0.10416207883726052,0.10416207883726052,0.004844747852895838,0.0028628055494384495,0.004844747852895838,3114.121454836779,3114.121454836779,3103.447585273134,-170.9181748242131,-661.4912486768249,0.7115172869412024,0.28848271305879764,0.0026425897379431843,0.17441092270425015,0.06980841224399911,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,standard,180,all_possible,4451,4451,True,True,0.5661649067625253,0.5661649067625253,0.4048528420579645,0.4048528420579645,0.05167378117277016,0.0029206919793304874,0.05167378117277016,3227.873519252734,3227.873519252734,3212.2369505122933,-245.03184600596705,-743.032223591701,0.7238822736463716,0.2761177263536284,0.0026960233655358348,0.4183329588856437,0.30262862278139746,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,standard,30,all_possible,4601,4601,True,True,0.007824386003042817,0.007824386003042817,0.0013040643338404696,0.0013040643338404696,0.0,0.0,0.0,3032.1637112393178,3032.1637112393178,3032.4780864119057,-80.67608053583808,-561.003611999457,0.6546402955879157,0.34535970441208436,0.0,0.005433601391001956,0.0006520321669202348,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,standard,60,all_possible,4571,4571,True,True,0.10150951651717348,0.10150951651717348,0.017501640778823015,0.017501640778823015,0.0,0.0,0.0,3076.929935995264,3076.929935995264,3067.1635125749194,-129.3591990971663,-578.5049525173449,0.7068475169547145,0.2931524830452855,0.0,0.063880988842704,0.010938525486764383,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,stress,90,all_possible,4541,4541,True,True,0.24950451442413565,0.24950451442413565,0.1010790574763268,0.1010790574763268,0.012111869632239595,0.004404316229905308,0.012111869632239595,3109.1378878080923,3109.1378878080923,3097.1162674700154,-171.78509644460837,-687.7452304026879,0.7024884386698965,0.2975115613301035,0.0015415106804668576,0.17198854877780226,0.06694560669456066,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,stress,180,all_possible,4451,4451,True,True,0.5580768366659178,0.5580768366659178,0.4010334756234554,0.4010334756234554,0.057964502359020446,0.00471804088968771,0.057964502359020446,3215.184499509588,3215.184499509588,3200.006844176485,-252.54932399633708,-772.4956231342135,0.7045607728600315,0.29543922713996856,0.0015726802965625702,0.41002022017524153,0.2972365760503258,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,stress,30,all_possible,4601,4601,True,True,0.007607041947402739,0.007607041947402739,0.0013040643338404696,0.0013040643338404696,0.0,0.0,0.0,3029.7834681504946,3029.7834681504946,3029.3672614512343,-80.82307731677747,-573.8314854051082,0.6352966746359487,0.3647033253640513,0.0,0.005433601391001956,0.0006520321669202348,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,etf_benchmark,SPY_200d_trend_model,benchmark,1.0,stress,60,all_possible,4571,4571,True,True,0.09800918836140889,0.09800918836140889,0.017064099759352438,0.017064099759352438,0.0,0.0,0.0,3074.0540148960404,3074.0540148960404,3062.349003228155,-130.16946839034108,-591.7316642831893,0.695033909429009,0.30496609057099106,0.0,0.06234959527455699,0.010719754977029096,exact,Computed directly from cached adjusted ETF benchmark prices on the finalist effective calendar.,exact,Computed from cached adjusted ETF benchmark equity curve.
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,standard,90,all_possible,4541,4541,True,True,0.3488218454085003,0.3488218454085003,0.20700286280554944,0.20700286280554944,0.03523452983924246,0.010790574763268003,0.03523452983924246,3126.784684328652,3126.784684328652,3117.879332511257,-215.51010210407276,-821.0040622636429,0.6848711737502753,0.3151288262497247,0.004844747852895838,0.2517066725390883,0.1418189826029509,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,standard,180,all_possible,4451,4451,True,True,0.6214333857560099,0.6214333857560099,0.49337227589305777,0.49337227589305777,0.09638283531790609,0.025387553358795775,0.09638283531790609,3252.4218696257126,3252.4218696257126,3235.235783425595,-320.46472420032205,-949.6736697256101,0.684789934846102,0.315210065153898,0.007638732869018198,0.4605706582790384,0.3608177937542125,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
20260531_213121,simulated_leverage_diagnostic,SPY_200d_trend_model_sim_1_25x,tier1_exploratory,1.25,standard,30,all_possible,4601,4601,True,True,0.028689415344490328,0.028689415344490328,0.004781569224081721,0.004781569224081721,0.004564225168441643,0.002608128667680939,0.004564225168441643,3035.1841114334566,3035.1841114334566,3036.258079076128,-102.02501669243338,-697.100959935703,0.6205172788524234,0.37948272114757664,0.002608128667680939,0.021299717452727667,0.0041295370571614864,approximate,"Approximate ETF leverage diagnostic using 1.25x return multiplier, 5.0% annual financing, catastrophic_loss=False.",approximate_simulated_leverage,"Diagnostic only; no real margin, liquidation, or leveraged product path dependency model."
