rank_overall,rank_profit_potential,rank_risk_control,rank_upside,experiment_id,display_name,evidence_tier,run_status,p_90d_target_300_before_stop,p_90d_target_400_before_stop,p_90d_target_600_before_stop,p_90d_target_900_before_stop,p_90d_target_1200_before_stop,p_90d_any_stop_hit,median_90d_stop_enforced_final_equity,p95_90d_stop_enforced_final_equity,worst_90d_max_drawdown,expected_profit_90d,stress_degradation,profit_score,risk_penalty,final_score,profit_verdict,ranking_notes,accounting_integrity_status,profit_results_usable,ranking_blocked_reason
12,7,11,8,GLD_200d_trend_model_v1,GLD 200-Day Trend Model,tier2_credible_prototype,completed,0.25,0.15,0.0,0.0,0.0,0.175,2999.6723219636615,3226.0844218206926,-743.2605182177258,-16.03583310101385,5.090032503574548,62.54264119761697,111.79838397649,-49.25574277887303,too_risky,"diagnostic score rewards target ladder and stop-enforced equity; penalizes stops, drawdown, stress degradation, and evidence tier",passed,True,
13,4,13,2,SPY_buy_hold,SPY Buy And Hold,benchmark,completed,0.275,0.1,0.025,0.0,0.0,0.2,3133.002565870957,3495.721006540399,-1315.8647168692105,27.484980260026532,0.0,83.13354362167418,320.5526509042237,-237.41910728254953,too_risky,"diagnostic score rewards target ladder and stop-enforced equity; penalizes stops, drawdown, stress degradation, and evidence tier",passed,True,
14,14,17,6,A_ETF_sector_momentum,A ETF Sector Momentum,tier2_credible_prototype,incomplete_evidence,,,,,,,,,,,,0.0,1000.0,-1000.0,incomplete_evidence,not runnable or excluded; no performance metrics used,not_applicable,False,incomplete_evidence
15,15,18,7,current_no_cash_proxy_alpha_AB,Current No-Cash-Proxy Alpha A/B,tier3_candidate_validation_if_exhaustive,incomplete_evidence,,,,,,,,,,,,0.0,1000.0,-1000.0,incomplete_evidence,not runnable or excluded; no performance metrics used,not_applicable,False,incomplete_evidence
16,16,14,16,combo_SPY200d_crypto_tsmom_90_10_v1,Combo SPY200d Crypto TSMOM 90/10,tier1_exploratory,excluded_by_flag,,,,,,,,,,,,0.0,500.0,-1000.0,reject_for_now,not runnable or excluded; no performance metrics used,not_applicable,False,excluded_by_flag
17,17,15,17,crypto_time_series_momentum,Crypto Time Series Momentum,tier1_exploratory,excluded_by_flag,,,,,,,,,,,,0.0,500.0,-1000.0,reject_for_now,not runnable or excluded; no performance metrics used,not_applicable,False,excluded_by_flag
18,18,16,18,crypto_buy_hold_equal_weight,Crypto Buy Hold Equal Weight,tier1_exploratory,excluded_by_flag,,,,,,,,,,,,0.0,500.0,-1000.0,reject_for_now,not runnable or excluded; no performance metrics used,not_applicable,False,excluded_by_flag
19,19,19,19,individual_stock_momentum,Individual Stock Momentum,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
20,20,20,20,options_directional,Options Directional,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
21,21,21,21,options_premium,Options Premium,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
22,22,22,22,futures_trend_following,Futures Trend Following,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
23,23,23,23,forex_momentum_carry,Forex Momentum Carry,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
24,24,24,24,intraday_orb,Intraday ORB,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
25,25,25,25,volatility_products,Volatility Products,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
26,26,26,26,event_news_momentum,Event News Momentum,blocked,blocked_by_gate,,,,,,,,,,,,0.0,1000.0,-1000.0,blocked_by_gate,not runnable or excluded; no performance metrics used,not_applicable,False,blocked_by_gate
